Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:39,"0,073s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:39,"0,104s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:39,"0,078s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:39,"0,071s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:39,"0,117s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:39,"0,077s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:39,"0,070s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:39,"0,074s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:39,"0,071s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:39,"0,108s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:39,"0,047s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:39,2018-04-19 09:12:40,"0,085s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:40,"0,108s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:40,"0,035s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:40,"0,063s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:40,"0,068s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:40,"0,196s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:40,"0,048s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:40,"0,089s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:40,"0,074s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:40,"0,066s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:40,"0,073s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:40,"0,104s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:40,2018-04-19 09:12:41,"0,060s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:41,2018-04-19 09:12:41,"0,089s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:41,2018-04-19 09:12:41,"0,063s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:41,2018-04-19 09:12:41,"0,077s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:41,2018-04-19 09:12:41,"0,080s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:41,2018-04-19 09:12:41,"0,076s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:12:41,2018-04-19 09:12:41,"0,233s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:41,2018-04-19 09:12:41,"0,054s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:41,2018-04-19 09:12:41,"0,079s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:41,2018-04-19 09:12:41,"0,068s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:41,2018-04-19 09:12:42,"0,334s",FAILED
